hotel,is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,total_nights,total_guests,adr_por_pessoa,month_sin,month_cos,conjunto,prob_mlp,pred_mlp,acerto_mlp
City Hotel,0,16,2016,10,4,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,69.35,0,1,3,2,34.675,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,29,2016,10,4,1,2,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,89.93,0,0,3,2,44.965,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,57,2016,10,4,1,2,2,0,0,BB,PRT,Groups,Corporate,0,0,0,A,0,No Deposit,0,Transient-Party,72.0,0,0,3,2,36.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,57,2016,10,4,1,2,2,0,0,BB,ESP,Groups,Corporate,0,0,0,A,0,No Deposit,0,Transient-Party,70.0,0,0,3,2,35.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,33,2016,10,5,1,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,83.9,0,0,2,2,41.95,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,53,2016,11,6,1,0,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,91.48,0,1,1,3,30.493333333333336,1.0,6.123233995736766e-17,teste,0.10826925933361053,0.0,1.0
City Hotel,0,31,2016,10,4,1,2,2,1,0,SC,MAR,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,53.19,0,1,3,3,17.73,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,16,2016,10,4,1,2,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,89.44,0,1,3,3,29.813333333333333,1.0,6.123233995736766e-17,teste,0.05249466747045517,0.0,1.0
City Hotel,0,1,2016,10,4,1,2,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,137.0,0,2,3,3,45.666666666666664,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,26,2016,10,2,1,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,87.0,0,0,5,2,43.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,1,44,2016,11,7,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,65.4,0,0,1,1,65.4,1.0,6.123233995736766e-17,teste,0.3493683934211731,0.0,0.0
City Hotel,0,116,2016,10,28,3,5,1,0,0,BB,GNB,Offline TA/TO,TA/TO,0,0,0,A,3,No Deposit,0,Transient-Party,90.38,0,0,8,1,90.38,0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,0,93,2016,10,5,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,60.0,0,0,3,2,30.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,5,2016,10,1,2,5,1,0,0,BB,POL,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,51.0,0,0,7,1,51.0,1.0,6.123233995736766e-17,teste,0.004308851435780525,0.0,1.0
City Hotel,0,6,2016,10,1,2,5,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,70.0,0,0,7,2,35.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,9,2016,11,7,1,0,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,90.0,0,1,1,1,90.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,33,2016,10,5,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,2,No Deposit,0,Transient-Party,78.5,0,2,3,2,39.25,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,33,2016,10,5,2,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,2,No Deposit,0,Transient-Party,82.9,0,2,3,1,82.9,1.0,6.123233995736766e-17,teste,0.024853190407156944,0.0,1.0
City Hotel,0,33,2016,10,5,2,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,77.5,0,2,3,1,77.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,7,2016,10,5,2,1,1,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,85.85,0,1,3,1,85.85,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,15,2016,10,5,2,1,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,84.33,0,0,3,2,42.165,1.0,6.123233995736766e-17,teste,0.2544498145580292,0.0,1.0
City Hotel,0,14,2016,10,3,2,3,2,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,83.0,0,1,5,2,41.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,31,2016,10,5,2,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,83.9,0,1,3,2,41.95,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,48,2016,10,5,2,1,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,69.5,0,1,3,2,34.75,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,0,2016,11,7,1,0,1,0,0,BB,ESP,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,80.0,0,0,1,1,80.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,49,2016,10,5,2,1,2,0,0,SC,FIN,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,69.5,0,0,3,2,34.75,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,105,2016,10,5,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,89.3,0,0,3,2,44.65,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,38,2016,10,5,2,1,2,0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,83.9,0,1,3,2,41.95,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,3,2016,11,7,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,103.0,0,1,1,2,51.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,31,2016,10,5,2,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,76.1,0,0,3,2,38.05,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,30,2016,10,5,2,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,117.0,0,0,3,2,58.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,0,2016,11,7,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,101.0,0,0,1,2,50.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,37,2016,10,4,2,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,73.1,0,0,4,2,36.55,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,42,2016,10,5,2,1,2,0,0,HB,RUS,Online TA,TA/TO,0,0,0,D,1,No Deposit,0,Transient,126.0,0,1,3,2,63.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,53,2016,10,4,2,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,65.75,0,1,4,2,32.875,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,37,2016,11,6,2,0,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,118.1,0,1,2,2,59.05,1.0,6.123233995736766e-17,teste,0.24820885062217712,0.0,1.0
City Hotel,0,35,2016,10,5,2,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,97.4,0,1,3,2,48.7,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,0,2016,11,7,1,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,1,No Deposit,0,Transient,90.0,0,1,1,1,90.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,30,2016,10,5,2,1,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,76.1,0,2,3,2,38.05,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,33,2016,10,4,2,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,97.4,0,1,4,2,48.7,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,0,2016,11,7,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,89.0,0,0,1,2,44.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,34,2016,10,3,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,97.4,0,1,5,2,48.7,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,17,2016,10,5,2,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,84.33,0,2,3,2,42.165,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,29,2016,10,5,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,87.0,0,1,3,2,43.5,1.0,6.123233995736766e-17,teste,0.00033653530408628285,0.0,1.0
City Hotel,0,11,2016,10,5,2,1,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,64.8,0,0,3,2,32.4,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,59,2016,23,4,2,1,2,0,0,BB,GBR,Offline TA/TO,TA/TO,1,0,1,A,0,No Deposit,0,Transient,95.0,0,0,3,2,47.5,1.2246467991473532e-16,-1.0,teste,0.00034297810634598136,0.0,1.0
City Hotel,0,29,2016,10,5,2,1,1,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,86.0,0,1,3,1,86.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,28,2016,10,4,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,2,No Deposit,0,Transient,73.88,0,0,4,2,36.94,1.0,6.123233995736766e-17,teste,0.29221075773239136,0.0,1.0
City Hotel,0,35,2016,10,3,2,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,118.1,0,2,5,2,59.05,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,35,2016,10,3,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,83.9,0,2,5,2,41.95,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,3,2016,10,3,2,3,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,102.0,0,2,5,1,102.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,35,2016,10,3,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,83.9,0,1,5,2,41.95,1.0,6.123233995736766e-17,teste,0.1722918301820755,0.0,1.0
City Hotel,0,34,2016,10,3,2,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,48.4,0,0,5,2,24.2,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,0,2016,11,7,1,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,89.0,0,0,1,1,89.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,4,2016,11,7,1,0,1,0,0,HB,DZA,Offline TA/TO,TA/TO,0,0,0,A,2,No Deposit,0,Transient-Party,92.0,0,0,1,1,92.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,1,2016,11,8,0,1,1,0,0,SC,ZAF,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,80.0,0,0,1,1,80.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,7,2016,11,8,0,1,1,0,0,BB,PRT,Offline TA/TO,GDS,0,0,0,A,0,No Deposit,0,Transient,97.0,0,0,1,1,97.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,0,2016,11,8,0,1,2,0,0,BB,ROU,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,87.0,0,0,1,2,43.5,1.0,6.123233995736766e-17,teste,0.03265856206417084,0.0,1.0
City Hotel,0,3,2016,11,8,0,1,1,0,0,BB,ESP,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient-Party,90.0,0,1,1,1,90.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,1,2016,11,8,0,1,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,90.0,0,0,1,1,90.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,0,2016,11,8,0,1,2,2,0,BB,AZE,Online TA,TA/TO,0,0,0,B,0,No Deposit,0,Transient,83.03,0,0,1,4,20.7575,1.0,6.123233995736766e-17,teste,0.6289854645729065,1.0,0.0
City Hotel,0,0,2016,11,8,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,B,0,No Deposit,0,Transient,83.03,0,0,1,4,20.7575,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,8,2016,11,8,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,80.0,0,0,1,1,80.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,6,2016,11,7,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,80.0,0,0,2,1,80.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,11,2016,11,6,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,90.33,0,1,3,2,45.165,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,20,2016,11,8,0,1,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,93.0,0,0,1,2,46.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,2,2016,11,7,1,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient-Party,90.0,0,1,2,1,90.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,31,2016,11,6,2,1,2,0,0,HB,ITA,Direct,Direct,0,0,0,A,1,No Deposit,0,Transient-Party,109.1,0,0,3,2,54.55,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,1,2016,11,7,1,1,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,95.0,0,0,2,1,95.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,7,2016,11,8,0,1,1,0,0,BB,TUR,Offline TA/TO,GDS,0,0,0,A,0,No Deposit,0,Transient,97.0,0,0,1,1,97.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,48,2016,11,6,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,40.67,0,1,3,2,20.335,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,48,2016,11,6,2,1,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,40.67,0,1,3,2,20.335,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,3,2016,11,7,1,1,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,103.0,0,0,2,2,51.5,1.0,6.123233995736766e-17,teste,0.4157826900482178,1.0,0.0
City Hotel,0,0,2016,11,8,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,0,No Deposit,0,Transient,75.0,1,0,1,1,75.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,1,2016,14,29,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,0,No Deposit,0,Transient,65.0,1,0,1,1,65.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,0,2016,17,20,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,0,No Deposit,0,Transient,65.0,1,0,1,1,65.0,0.8660254037844387,-0.4999999999999998,teste,2.2648936237601447e-07,0.0,1.0
City Hotel,0,3,2016,24,6,1,0,1,0,0,BB,PRT,Corporate,Corporate,1,0,3,A,0,No Deposit,0,Transient,65.0,1,0,1,1,65.0,1.2246467991473532e-16,-1.0,teste,4.264304038770206e-07,0.0,1.0
City Hotel,0,30,2016,11,6,2,1,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,1,No Deposit,0,Transient,140.6,1,1,3,2,70.3,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,27,2016,11,6,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,66.0,0,0,3,2,33.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,8,2016,11,8,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,96.0,0,0,1,1,96.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,7,2016,11,7,1,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,96.0,0,1,2,1,96.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,7,2016,11,7,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,103.0,0,1,2,2,51.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,34,2016,10,4,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,65.0,0,0,5,2,32.5,1.0,6.123233995736766e-17,teste,0.00035517814103513956,0.0,1.0
City Hotel,0,5,2016,11,6,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,74.8,0,1,3,2,37.4,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,40,2016,10,5,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,83.9,0,1,4,2,41.95,1.0,6.123233995736766e-17,teste,0.2525225579738617,0.0,1.0
City Hotel,0,49,2016,11,6,2,1,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,69.5,0,0,3,2,34.75,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,2,2016,11,8,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,103.0,0,1,1,2,51.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,46,2016,10,4,2,3,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,103.0,0,0,5,2,51.5,1.0,6.123233995736766e-17,teste,0.0021305708214640617,0.0,1.0
City Hotel,0,1,2016,11,8,0,1,1,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,116.0,0,1,1,1,116.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,12,2016,11,7,1,1,1,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,86.0,0,1,2,1,86.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,8,2016,11,8,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,96.0,0,1,1,1,96.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,0,2016,11,6,2,1,2,0,0,BB,AGO,Online TA,Direct,0,0,0,D,1,No Deposit,0,Transient,110.0,0,1,3,2,55.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,1,2016,11,8,0,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,103.0,0,0,2,2,51.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,1,2016,22,24,0,1,1,0,0,SC,ITA,Online TA,TA/TO,1,0,1,A,0,No Deposit,0,Transient,129.0,0,0,1,1,129.0,0.49999999999999994,-0.8660254037844387,treino,,,
City Hotel,0,1,2016,11,8,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,103.0,0,0,2,2,51.5,1.0,6.123233995736766e-17,teste,0.10322729498147964,0.0,1.0
City Hotel,0,35,2016,11,6,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,65.06,0,1,4,2,32.53,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,8,2016,11,6,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,103.0,0,0,4,2,51.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,56,2016,10,5,2,3,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,64.75,0,0,5,1,64.75,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,56,2016,10,5,2,3,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,65.75,0,0,5,2,32.875,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,29,2016,10,5,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,101.52,0,2,5,2,50.76,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,23,2016,10,5,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,65.75,0,0,5,2,32.875,1.0,6.123233995736766e-17,teste,0.4338935911655426,1.0,0.0
City Hotel,0,28,2016,11,7,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,87.0,0,1,3,2,43.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,49,2016,11,6,2,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,75.95,0,0,4,2,37.975,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,49,2016,11,9,0,1,1,0,0,BB,COL,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,67.22,0,1,1,1,67.22,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,1,2016,11,9,0,1,1,0,0,BB,ESP,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient-Party,89.0,0,0,1,1,89.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,1,2016,11,9,0,1,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,101.0,0,1,1,2,50.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,16,2016,11,8,0,2,1,0,0,BB,PRT,Corporate,TA/TO,0,0,0,D,1,No Deposit,0,Transient-Party,76.0,0,0,2,1,76.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,17,2016,11,9,0,1,1,0,0,BB,ESP,Corporate,TA/TO,0,0,0,D,1,No Deposit,0,Transient-Party,75.0,0,0,1,1,75.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,16,2016,11,8,0,2,1,0,0,BB,ESP,Corporate,TA/TO,0,0,0,D,2,No Deposit,0,Transient-Party,6.0,0,0,2,1,6.0,1.0,6.123233995736766e-17,teste,0.0008055491489358246,0.0,1.0
City Hotel,0,5,2016,11,8,0,2,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,1.0,0,0,2,1,1.0,1.0,6.123233995736766e-17,teste,0.16096514463424683,0.0,1.0
City Hotel,0,78,2016,11,7,1,2,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,65.58,0,0,3,2,32.79,1.0,6.123233995736766e-17,teste,0.0018687885021790862,0.0,1.0
City Hotel,0,0,2016,10,2,2,6,1,0,0,BB,GNB,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,75.65,0,0,8,1,75.65,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,2,2016,11,7,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient,87.0,0,1,3,2,43.5,1.0,6.123233995736766e-17,teste,0.14865905046463013,0.0,1.0
City Hotel,0,33,2016,11,8,0,2,2,0,0,BB,CHN,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient,67.52,0,0,2,2,33.76,1.0,6.123233995736766e-17,teste,0.004228007979691029,0.0,1.0
City Hotel,0,40,2016,11,7,1,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,73.1,0,1,3,2,36.55,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,5,2016,11,8,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,103.0,0,0,2,2,51.5,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,40,2016,11,7,1,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,82.1,0,1,3,2,41.05,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,18,2016,10,3,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,61.15,0,0,7,2,30.575,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,2,2016,11,9,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,79.0,1,0,1,1,79.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,1,2,2016,17,20,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,1,D,0,No Deposit,0,Transient,110.0,0,0,1,1,110.0,0.8660254037844387,-0.4999999999999998,treino,,,
City Hotel,0,5,2017,5,1,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,1,A,0,No Deposit,0,Transient,80.0,0,0,1,1,80.0,0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,0,1,2017,6,8,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,2,A,0,No Deposit,0,Transient,80.0,0,0,1,1,80.0,0.8660254037844386,0.5000000000000001,treino,,,
City Hotel,0,5,2017,13,27,1,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,3,D,0,No Deposit,0,Transient,104.0,1,1,2,1,104.0,1.0,6.123233995736766e-17,treino,,,
City Hotel,0,2,2017,22,31,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,4,A,0,No Deposit,0,Transient,95.0,0,1,1,1,95.0,0.49999999999999994,-0.8660254037844387,treino,,,
City Hotel,0,9,2017,25,21,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,5,A,0,No Deposit,0,Transient,95.0,0,1,1,1,95.0,1.2246467991473532e-16,-1.0,treino,,,
City Hotel,0,3,2017,28,13,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,6,D,0,No Deposit,0,Transient,95.0,0,1,1,1,95.0,-0.4999999999999997,-0.8660254037844388,treino,,,
